-0.426189	0.178838	-0.692412
-0.492368	0.239673	-0.250948
-0.420352	-0.026492	-0.753083
-0.482662	0.235602	-0.322729
-0.447354	0.115117	-0.628456
-0.434271	0.241012	-0.819075
-0.438662	0.263769	-0.810625
-0.430536	0.197827	-0.911848
-0.472144	0.160187	-0.720263
-0.490414	0.239082	-0.515493
-0.475729	0.080433	-0.658982
-0.475444	0.071476	-0.668380
-0.489685	0.217730	-0.613899
-0.465896	0.236359	-0.873951
-0.480505	0.231233	-0.749748
-0.471728	0.214121	-0.867980
-0.480194	0.305440	-0.765356
-0.471947	-0.070087	-0.814333
-0.474099	-0.080103	-0.817554
-0.486314	0.319495	-0.708157
-0.478049	-0.137470	-0.868016
-0.486380	0.279733	-0.802255
-0.506206	0.204535	-0.623843
-0.509528	0.244295	-0.545441
-0.490219	0.205633	-0.853611
-0.493234	-0.131685	-0.857443
-0.500496	0.186276	-0.772672
-0.517219	0.232883	-0.563324
-0.503531	0.272266	-0.802721
-0.112375	-0.072695	-1.005280
-0.274001	0.112571	-0.736906
-0.349446	0.099461	-0.734048
-0.326059	-0.186234	-0.963643
-0.380446	0.038685	-0.738484
-0.370835	-0.004548	-0.783473
-0.401817	0.208624	-0.796817
-0.445745	0.154973	-0.690739
-0.195557	0.131624	-0.789918
-0.292241	0.254539	-0.569602
-0.429643	0.230699	-0.477830
-0.425750	0.059921	-0.689458
-0.480911	-0.082127	-0.832668
-0.252185	0.239077	-0.680314
-0.182148	0.044439	-0.904229
-0.417253	0.343152	-0.560777
-0.488359	0.321532	-0.695418
-0.451077	0.237999	-0.274660
-0.466094	0.229844	-0.535198
-0.417725	0.273920	-0.582865
-0.429523	0.324573	-0.546606
-0.474699	0.249939	-0.501714
-0.489902	0.270250	-0.476195
-0.341270	0.242843	-0.513525
-0.133084	0.295140	-0.762365
-0.000438	-0.163839	-1.079832
-0.020732	-0.062984	-1.162067
-0.078418	-0.117179	-1.078342
-0.154174	0.320350	-0.903766
-0.150911	0.100450	-0.970051
-0.182116	0.093035	-0.895775
-0.346710	0.237243	-1.042437
-0.366446	-0.065316	-0.919307
-0.415657	-0.130390	-0.931328
-0.425152	-0.000209	-0.898237
-0.422722	-0.074322	-0.908991
-0.423179	-0.197026	-1.025817
-0.427097	-0.134868	-0.936428
-0.433242	0.207347	-1.049085
-0.444720	-0.099907	-0.909976
-0.450398	-0.070852	-0.962849
-0.451215	0.018349	-0.891081
0.103158	0.052295	-1.137763
0.077688	-0.194967	-1.130580
0.002597	-0.143183	-1.003671
0.041398	0.043379	-1.103620
0.026325	-0.041414	-1.142625
-0.048763	0.113478	-1.013257
-0.167347	0.268004	-0.819489
-0.123908	-0.124760	-1.070601
-0.211254	0.197921	-0.812658
-0.130007	-0.207592	-1.222809
-0.193276	0.054734	-1.028340
-0.263443	0.148749	-0.915251
-0.272063	-0.075155	-0.996621
-0.283140	-0.103220	-1.071798
-0.355296	0.331710	-0.689235
-0.396153	0.354091	-0.513469
-0.320623	0.167121	-0.956081
-0.276906	-0.294093	-1.262156
-0.380468	0.364709	-0.654374
-0.323682	-0.256904	-1.117253
-0.365490	0.327595	-0.849652
-0.348518	0.184872	-1.017308
-0.340128	-0.352032	-1.238292
-0.377776	0.008067	-0.905978
-0.425656	0.353870	-0.581503
-0.385100	0.179203	-1.025020
-0.397793	-0.049903	-0.928933
-0.411123	0.100812	-0.851373
-0.403357	-0.121981	-0.957259
-0.413370	0.107152	-0.807799
-0.412332	0.044691	-0.831270
-0.408662	-0.091236	-0.935980
-0.416024	0.332116	-0.899466
-0.415124	-0.024087	-0.853345
-0.411308	-0.103801	-0.945659
-0.422471	0.110730	-0.809548
-0.430354	0.361491	-0.846478
-0.426712	0.303936	-0.927818
-0.435009	-0.042023	-0.877340
-0.442590	0.066104	-0.875670
-0.441125	-0.060922	-0.956317
-0.438684	-0.170709	-0.983621
-0.441714	0.197541	-1.056735
-0.441499	-0.256661	-1.027049
0.171795	-0.001471	-1.214172
0.094523	-0.062394	-1.165398
-0.007520	0.041835	-1.074779
0.008125	-0.054315	-1.155817
-0.097337	-0.068246	-1.109079
-0.145540	0.006975	-1.039663
-0.229436	0.251719	-0.794934
-0.255128	0.254467	-0.795646
-0.383619	0.358126	-0.610454
-0.396926	0.380350	-0.610150
-0.376343	-0.057776	-0.910117
-0.388252	-0.238794	-1.139443
-0.428628	0.085465	-0.865020
-0.446402	0.333663	-0.902382
0.013861	0.034602	-1.089549
-0.135378	0.026137	-1.089716
0.041606	0.043780	-1.102808
-0.251927	0.336443	-0.647029
-0.169419	0.136054	-0.912510
-0.149529	-0.135955	-1.154481
-0.295564	0.100975	-0.963116
-0.395909	0.406344	-0.502968
-0.387966	0.372061	-0.556834
-0.340702	-0.358539	-1.249577
-0.419037	0.258745	-0.899550
-0.431161	-0.157236	-1.002793
0.037149	-0.033384	-1.139734
-0.187436	0.214710	-0.842064
-0.156771	0.047696	-1.068099
-0.235746	0.211233	-0.794729
-0.212635	0.090180	-0.971061
-0.259862	0.164746	-0.898452
-0.281094	0.147753	-0.896709
-0.354082	0.343902	-0.723228
-0.382216	0.356671	-0.615135
-0.357435	0.206992	-1.047888
0.032746	-0.106159	-1.212736
-0.351242	0.332639	-0.766057
-0.371603	0.267807	-1.108011
-0.385595	0.205328	-1.042491
-0.275608	0.341287	-0.533895
-0.360152	0.366086	-0.449202
-0.269524	0.348255	-0.550044
-0.355318	0.368330	-0.593766
-0.232957	0.237603	-0.769447
0.254758	-0.045871	-1.307920
0.068398	-0.033700	-1.104293
0.007814	-0.131572	-0.972142
-0.090780	0.344496	-0.775240
-0.047299	0.255806	-0.919951
0.036119	0.059161	-1.174111
-0.031683	0.115716	-1.017663
-0.105792	0.304927	-0.833739
-0.022739	-0.005094	-1.129236
-0.075829	0.126722	-1.004835
-0.070551	-0.138808	-1.067461
-0.064821	0.118652	-1.096398
-0.121119	0.127873	-0.994543
-0.125462	0.080784	-0.998554
-0.126242	-0.020344	-1.089333
-0.168645	0.138233	-0.946894
-0.146508	0.071408	-1.194456
-0.173268	0.124899	-1.093429
-0.191786	0.088731	-1.018928
-0.196675	0.237314	-1.028601
-0.223115	0.233770	-0.946625
-0.297986	0.417942	-0.694650
-0.228288	0.225193	-1.069058
-0.220590	0.139279	-1.186308
-0.280213	0.227127	-1.022548
-0.252540	0.203380	-1.190952
-0.279919	0.224168	-1.081033
-0.338402	-0.031116	-0.993961
-0.360781	-0.042743	-0.967158
-0.363014	-0.101115	-1.000933
-0.365524	0.263580	-1.135151
-0.364934	-0.062606	-1.171067
-0.378993	-0.118529	-1.010668
-0.379500	-0.030871	-1.166776
0.237810	0.116532	-1.256520
0.132288	-0.044310	-1.128742
0.081484	-0.184496	-1.141346
0.039480	-0.196503	-1.041425
0.072476	0.044265	-1.195639
0.046921	-0.061822	-1.133348
-0.011464	0.168364	-1.032546
-0.029636	0.044728	-1.037429
-0.038573	-0.049968	-1.122417
-0.088570	0.296778	-0.995182
-0.073702	0.138468	-1.075487
-0.104976	0.084984	-0.986602
-0.049598	-0.129082	-1.171009
-0.122856	0.114610	-0.966964
-0.120828	0.230133	-1.015457
-0.159011	0.253833	-0.918629
-0.050230	0.041742	-1.279768
-0.170480	0.219811	-0.892338
-0.173589	0.241025	-0.918782
-0.182903	0.404699	-0.914926
-0.161324	0.070261	-1.188480
-0.219508	0.276595	-0.937052
-0.219756	0.262987	-0.922521
-0.196690	0.257406	-1.049464
-0.197243	0.146771	-1.089417
-0.240050	0.158852	-0.902499
-0.188861	0.083328	-1.161561
-0.209486	-0.093484	-1.079112
-0.211836	-0.112953	-1.084258
-0.213666	0.326656	-1.074128
-0.200153	0.230091	-1.156945
-0.224728	-0.098890	-1.063186
-0.236642	0.068330	-1.013681
-0.227419	0.237451	-1.066827
-0.210757	0.046266	-1.171875
-0.262366	0.302459	-0.933880
-0.237806	-0.132340	-1.089709
-0.226823	0.164138	-1.196756
-0.266164	0.040869	-1.021379
-0.267741	0.200115	-1.008776
-0.242797	0.263698	-1.236428
-0.295674	0.426239	-0.937519
-0.326354	0.393174	-0.790220
-0.305567	0.095514	-0.998822
-0.310285	-0.183246	-1.163259
-0.320344	0.060655	-1.136665
-0.315460	0.239180	-1.196951
-0.386531	0.519694	-0.706498
-0.363011	0.330036	-1.099550
-0.358322	0.363358	-1.131276
-0.385596	-0.194316	-1.106005
0.036618	-0.192415	-1.034665
-0.140389	0.388438	-0.720539
-0.101928	0.322596	-0.832924
-0.031601	0.083364	-1.028761
-0.082759	0.026525	-1.098357
-0.148133	0.320293	-0.896047
-0.140725	0.349098	-1.047973
-0.200138	0.239628	-0.864159
-0.089347	-0.177252	-1.336255
-0.233051	0.227347	-1.172379
-0.301569	0.478624	-0.793419
-0.279935	0.358600	-0.936491
-0.372598	0.405871	-0.763166
-0.346484	-0.085263	-1.168552
-0.370440	-0.044154	-0.973764
-0.130004	-0.088561	-1.278931
-0.223278	0.196577	-1.190438
-0.284486	0.187645	-1.096097
-0.072807	0.342281	-0.914631
-0.030454	0.137960	-1.009321
-0.237111	0.414775	-0.639367
-0.104191	-0.113298	-1.281624
-0.189951	0.319649	-1.041491
-0.157389	0.067758	-1.215074
-0.255366	0.312630	-0.983546
-0.221924	0.196741	-1.196373
-0.312904	0.454704	-0.736156
-0.196151	-0.417579	-1.511824
-0.304738	-0.052088	-1.162425
-0.358703	-0.073702	-1.172696
-0.360064	0.190417	-1.204972
-0.374299	-0.115245	-1.009871
-0.390992	0.393901	-0.775949
-0.088631	0.335293	-1.007025
-0.242294	0.389100	-0.766586
-0.227115	-0.028754	-1.096612
-0.260167	-0.143196	-1.072013
-0.296600	0.244233	-1.225124
-0.332109	-0.024589	-1.160490
-0.080543	0.316013	-0.882937
-0.070163	0.138449	-0.980574
-0.351119	-0.078931	-1.068997
0.034489	0.122760	-1.157146
-0.226100	0.249150	-1.129430
-0.351399	-0.077295	-1.084920
-0.257562	0.123487	-1.281209
0.561162	-0.148932	-1.614342
0.311809	-0.039960	-1.368636
0.338404	0.172461	-1.554663
0.292343	0.230296	-1.597545
0.114172	0.302306	-1.201727
0.097738	0.372463	-1.163779
0.149271	0.438439	-1.280888
0.126308	0.265005	-1.261316
0.092364	-0.088270	-1.243648
0.135105	0.421522	-1.330625
0.133674	0.397452	-1.335770
0.032850	-0.042728	-1.215323
-0.001573	0.171993	-1.160989
0.049000	0.500636	-1.297512
0.010324	-0.144367	-1.277616
-0.016672	-0.118058	-1.221104
-0.187707	0.497581	-0.756528
-0.021795	0.370207	-1.356480
-0.022931	0.275706	-1.419509
-0.143101	0.173526	-1.093127
-0.019688	-0.314056	-1.709184
-0.153648	0.393905	-1.370511
-0.184173	0.398848	-1.382826
-0.275014	0.429025	-1.017633
-0.262337	0.159125	-1.209107
-0.302896	-0.058799	-1.029128
-0.305039	-0.109346	-1.322453
0.421550	0.139033	-1.557609
0.300351	0.149687	-1.363397
0.189984	-0.136858	-1.160856
0.333957	0.208767	-1.484388
0.113566	0.328068	-1.100140
0.067255	0.425461	-1.008475
0.060406	0.400478	-1.023230
0.062731	0.384209	-1.033213
0.198973	0.387667	-1.337742
0.200438	-0.224982	-1.560037
-0.060754	0.626629	-0.850399
0.103223	0.137287	-1.308096
-0.032329	0.214618	-1.226883
-0.026603	0.568657	-1.254094
-0.065504	0.195572	-1.234840
-0.155852	0.267603	-1.067290
-0.134327	0.323804	-1.411618
-0.266313	0.575778	-0.864555
-0.244721	0.677309	-1.065211
-0.243156	-0.171545	-1.288438
-0.270287	-0.185941	-1.178463
-0.234903	0.760338	-1.219640
-0.302132	0.440120	-1.022389
-0.291982	-0.268715	-1.343791
-0.317500	-0.028964	-1.103659
0.474969	0.074221	-1.586603
0.186811	0.477363	-1.113328
0.390291	0.154230	-1.533209
0.061949	0.412304	-1.009491
-0.040706	0.624577	-1.164546
-0.065596	0.293048	-1.227646
0.204787	0.451042	-1.250314
0.104299	0.419922	-1.100562
0.040436	-0.044254	-1.274032
0.145010	0.509396	-1.039387
-0.018408	-0.006554	-1.205498
-0.155167	0.449217	-0.909015
0.290453	0.332198	-1.408663
0.000259	0.090248	-1.166924
0.005926	0.025003	-1.618655
-0.196728	0.357885	-1.109152
-0.216089	0.569814	-1.474171
0.110411	-0.194031	-1.152808
-0.165287	-0.503173	-1.806943
-0.216955	-0.300708	-1.640758
0.112090	-0.141033	-1.649161
-0.007145	0.036556	-1.541092
-0.161437	0.650572	-1.033733
-0.186476	-0.111447	-1.411968
-0.237623	0.674118	-1.056366
-0.152818	0.466590	-1.197567
-0.062809	-0.164434	-1.190080
-0.091319	0.089845	-1.114944
-0.161916	0.289599	-1.157445
-0.056435	0.288129	-1.085903
-0.038945	0.402295	-1.174239
-0.073465	0.172313	-1.075616
-0.123503	0.282427	-1.068825
-0.187919	0.076373	-1.148353
-0.076338	-0.011452	-1.240229
0.393063	-0.014765	-1.220929
0.353857	0.173963	-1.162501
0.343616	0.218896	-1.160997
0.339111	0.139082	-1.191388
0.265111	0.439447	-1.054708
0.143310	0.333145	-1.102274
0.154074	0.276335	-1.161778
0.169993	0.001449	-1.241947
0.061446	-0.159345	-1.017871
0.077025	0.315640	-1.142883
0.088026	-0.013978	-1.252824
0.058681	0.289482	-1.184724
0.050119	0.306388	-1.154913
0.023103	0.453748	-1.114867
0.031518	0.313057	-1.179652
0.016492	0.176494	-1.168862
-0.021838	0.509676	-1.046536
-0.011258	0.116531	-1.129221
-0.000230	0.442632	-1.135879
-0.020365	0.060472	-1.165098
-0.029402	0.257045	-1.173593
-0.040238	0.468837	-1.137675
-0.022174	0.434048	-1.268674
-0.064651	0.370400	-1.245362
-0.079402	0.209291	-1.212057
-0.075699	0.307213	-1.218539
-0.055930	0.358701	-1.303388
-0.085559	0.171085	-1.228196
-0.120184	0.163942	-1.115891
-0.070149	0.464968	-1.309310
-0.122948	0.310667	-1.306575
-0.169883	-0.106944	-1.243675
-0.175952	0.185132	-1.404752
-0.212769	0.048741	-1.199909
-0.213381	-0.273734	-1.301416
-0.210062	0.426087	-1.188059
-0.206880	0.151505	-1.339773
-0.228754	0.444605	-1.319516
0.359003	-0.023142	-1.230261
0.315648	0.179392	-1.175877
0.318449	0.015170	-1.230863
0.193342	0.486511	-1.008235
0.285051	0.095314	-1.246986
0.222177	0.256877	-1.158235
0.222999	0.216278	-1.185805
0.139573	0.468255	-1.041044
0.196904	0.062438	-1.214533
0.163638	0.281052	-1.148850
0.181779	0.046235	-1.241196
0.117831	-0.037804	-1.167366
0.106309	-0.101589	-1.249829
0.074412	-0.016893	-1.258422
-0.013756	0.601491	-0.940475
0.096130	-0.447913	-1.392872
0.029185	0.053718	-1.159373
0.012285	0.155588	-1.213018
0.014781	0.053073	-1.237418
-0.045648	0.458247	-0.995657
-0.074366	0.552444	-0.895366
-0.000728	0.286049	-1.198584
0.020337	-0.063926	-1.326089
-0.028264	0.120372	-1.130289
-0.015816	0.286807	-1.203196
-0.025516	0.271551	-1.174027
-0.051220	0.171388	-1.106484
-0.053045	0.535143	-1.074951
-0.064131	0.164078	-1.175612
-0.077127	0.176926	-1.135363
-0.099161	0.308725	-1.235351
-0.171922	0.668489	-0.969920
-0.152016	0.474503	-1.276901
-0.178964	0.165380	-1.390423
-0.221968	-0.308878	-1.383517
-0.222890	0.422305	-1.114563
-0.196367	0.524485	-1.253985
-0.245469	-0.121380	-1.182577
-0.258157	-0.163529	-1.133517
-0.232140	0.315589	-1.259169
-0.253536	0.492510	-1.009608
0.176115	0.616066	-0.964324
0.118833	0.389566	-1.073415
0.006789	-0.126056	-1.295988
-0.069652	0.361550	-1.212510
-0.118197	-0.113934	-1.218421
-0.182982	0.407780	-1.328355
0.336330	-0.021114	-1.227935
-0.151172	-0.114709	-1.321202
0.196109	0.303761	-1.143320
0.217989	-0.005057	-1.251311
0.143110	-0.072662	-1.223096
0.056669	-0.197477	-1.052683
0.018168	0.594760	-0.960929
0.041867	-0.036483	-1.256237
0.004701	0.121736	-1.218621
-0.116064	0.156305	-1.155349
-0.169597	-0.144169	-1.271267
-0.210078	-0.227828	-1.328773
-0.186145	0.493168	-1.277037
-0.218997	-0.318691	-1.305195
0.222445	0.222219	-1.163404
-0.167946	0.098751	-1.285084
-0.208053	0.418036	-1.195534
0.081720	0.526607	-0.986570
-0.048054	0.537115	-1.050898
-0.186277	-0.095709	-1.282833
-0.010116	0.023338	-1.286994
0.194627	0.494840	-1.005245
0.016016	0.459396	-1.027678
0.018506	0.407408	-1.052357
0.028038	0.596254	-0.962323
0.021341	0.478053	-1.037818
0.042594	-0.056016	-1.195940
-0.004786	0.276899	-1.113170
0.330803	0.219290	-1.056476
0.270516	0.395893	-0.977656
0.244444	0.415089	-0.991811
0.260481	0.205127	-1.105051
0.244661	0.154143	-1.172465
0.139335	0.405296	-1.024447
0.111874	0.408054	-1.016683
0.071908	0.434969	-1.014058
0.032310	0.478749	-1.009621
0.040220	-0.007767	-1.118685
0.029492	0.309713	-1.056668
0.050451	-0.048539	-1.182142
-0.032024	0.135410	-1.101973
-0.036723	0.527914	-1.011731
-0.038545	0.425396	-1.201995
-0.098645	-0.167952	-1.150731
-0.087677	0.255269	-1.102409
-0.107878	0.429132	-1.271711
-0.138150	0.105148	-1.209692
-0.129364	0.395781	-1.250335
-0.182713	-0.020993	-1.146908
-0.198815	-0.029168	-1.146770
0.324771	0.177542	-1.062614
0.257503	0.405264	-0.973043
0.261579	0.419876	-1.008090
0.169812	0.378616	-1.007846
0.175488	0.402456	-1.035325
0.120552	0.361143	-1.012507
0.120046	0.281859	-1.081432
0.091447	0.436175	-0.999812
-0.011528	0.603682	-0.841603
0.070295	-0.083444	-1.197211
0.047183	0.384452	-1.070979
0.002560	0.529902	-0.923308
0.039734	0.406235	-1.074721
0.033172	0.360368	-1.088496
0.016861	0.285193	-1.125829
0.001389	-0.052493	-1.158112
-0.006987	0.332839	-1.112926
-0.022197	0.322423	-1.137926
-0.039901	0.437766	-1.093729
-0.061923	0.545760	-1.007487
-0.058271	0.461314	-1.078192
-0.093689	0.227944	-1.093272
-0.107607	-0.189636	-1.164882
-0.100919	0.519042	-1.082687
-0.105460	0.415903	-1.202215
-0.139683	0.081764	-1.180355
-0.124821	0.416346	-1.247816
-0.156131	0.250441	-1.222757
-0.164404	0.286413	-1.266403
0.121627	0.480539	-0.938006
-0.007080	0.458840	-1.054386
-0.064405	0.457038	-1.048815
-0.058602	0.262543	-1.143344
-0.132340	0.390975	-1.196556
-0.156735	0.083501	-1.161362
0.085132	-0.008902	-1.145063
-0.181821	-0.088133	-1.222822
0.342589	0.078467	-1.119695
0.164095	0.597912	-0.931051
0.155856	0.366177	-1.004304
0.121327	0.481413	-0.937456
0.120445	0.358075	-1.010615
0.134223	0.015478	-1.143402
0.087083	0.045173	-1.113102
0.006581	0.478614	-0.986317
-0.063563	0.457837	-1.052068
-0.059097	0.261741	-1.143625
-0.070089	0.367356	-1.155240
-0.059117	0.358206	-1.227637
-0.101735	0.430498	-1.192370
-0.172107	0.068744	-1.225664
-0.158826	0.373125	-1.243650
-0.171800	0.278329	-1.227799
-0.001660	0.525283	-0.972295
0.019277	0.389098	-1.173159
-0.050696	0.451032	-1.156257
