0.018862	0.009841	-0.007227	0.999748	0.002244	-0.003209	-0.002489	0.103121	-0.055700	-0.079688	-0.000000	-0.000000	0.000000	0.024002	0.010445	-0.038974	1295382256.457646	0.273168	-0.885846	-9.719913	0.008300	-0.008000	-0.001000	0.065374	-0.522982	0.006227	0.006058	-0.004794	0.001416	1	5.639750	31
0.018954	0.009582	-0.007199	0.999749	0.002244	-0.003209	-0.002489	0.110055	-0.065065	-0.112437	-0.000000	-0.000000	0.000000	0.026976	0.009775	-0.047647	1295382256.477352	0.273168	-0.885846	-9.719913	0.008300	-0.008000	-0.001000	0.071348	-0.521002	0.006163	0.006057	-0.004794	0.001416	1	5.624071	32
0.020553	0.008234	-0.007590	0.999726	0.002244	-0.003209	-0.002489	0.132024	-0.028862	-0.062847	-0.000000	-0.000000	-0.000000	0.027620	0.011843	-0.040475	1295382256.477352	0.273168	-0.885846	-9.719913	0.008300	-0.008000	-0.001000	0.071348	-0.521002	0.006163	0.006057	-0.004794	0.001416	0	5.840472	33
0.020572	0.008090	-0.007501	0.999727	0.002244	-0.003209	-0.002489	0.134754	-0.037266	-0.061324	-0.000000	-0.000000	-0.000000	0.030392	0.011150	-0.041696	1295382256.498238	0.302436	-0.798042	-9.672108	0.004200	-0.017100	0.006500	0.133751	-0.403077	0.055615	0.001957	-0.013894	0.008916	1	5.819820	34
0.020671	0.007742	-0.007373	0.999729	0.002244	-0.003209	-0.002489	0.145020	-0.046767	-0.090092	-0.000000	-0.000000	0.000000	0.034646	0.010342	-0.049740	1295382256.519783	0.302436	-0.798042	-9.672108	0.004200	-0.017100	0.006500	0.136661	-0.402691	0.055640	0.001957	-0.013894	0.008916	1	5.802499	35
0.020461	0.008011	-0.007503	0.999730	0.002244	-0.003209	-0.002489	0.138213	-0.055263	-0.046681	-0.000000	-0.000000	-0.000000	0.035718	0.009210	-0.041956	1295382256.540259	0.297558	-0.862431	-9.657474	-0.008300	-0.001300	-0.010900	0.137948	-0.465638	0.067703	-0.010543	0.001906	-0.008484	1	5.786218	36
0.021670	0.007367	-0.007571	0.999709	0.002244	-0.003209	-0.002489	0.161511	-0.013209	-0.010994	-0.000000	-0.000000	-0.000000	0.037521	0.012782	-0.036036	1295382256.540259	0.297558	-0.862431	-9.657474	-0.008300	-0.001300	-0.010900	0.137948	-0.465638	0.067703	-0.010543	0.001906	-0.008484	0	5.988076	37
0.021643	0.007389	-0.007649	0.999709	0.002244	-0.003209	-0.002489	0.163443	-0.021812	-0.006785	-0.000000	-0.000000	-0.000000	0.040875	0.012411	-0.035668	1295382256.561726	0.275119	-0.821456	-9.644791	0.000500	-0.002900	-0.009600	0.123456	-0.405701	0.081681	-0.001743	0.000306	-0.007184	1	5.966734	38
0.021707	0.007237	-0.007671	0.999709	0.002244	-0.003209	-0.002489	0.171368	-0.027085	-0.029407	-0.000000	-0.000000	-0.000000	0.043967	0.012083	-0.041371	1295382256.572202	0.275119	-0.821456	-9.644791	0.000500	-0.002900	-0.009600	0.122926	-0.406255	0.081697	-0.001743	0.000306	-0.007184	1	5.960313	39
0.021572	0.007209	-0.007811	0.999711	0.002244	-0.003209	-0.002489	0.182008	-0.038039	-0.058125	-0.000000	-0.000000	-0.000000	0.049508	0.011249	-0.048928	1295382256.594456	0.295607	-0.860480	-9.745278	-0.017100	0.008800	-0.016900	0.144308	-0.439972	-0.020690	-0.019343	0.012006	-0.014484	1	5.942091	40
