-0.033988	-0.098181	-0.039569	0.993801	0.002281	-0.003134	-0.002486	0.795438	0.283760	0.096218	-0.000005	0.000007	0.001995	0.427812	0.229930	0.055439	1264001128.616812	-0.012618	1.225869	-9.699216	0.090000	-0.050800	-0.069000	1.944582	0.468761	0.134424	0.087719	-0.047666	-0.066514	1	17.176140
-0.041221	-0.098446	-0.039584	0.993500	0.002296	-0.003132	-0.002484	0.784588	0.239706	0.094128	-0.000005	0.000009	0.001995	0.423630	0.217433	0.054646	1264001128.616812	-0.012618	1.225869	-9.699216	0.090000	-0.050800	-0.069000	1.944582	0.468761	0.134424	0.087719	-0.047666	-0.066514	0	17.678767
-0.040642	-0.099310	-0.040983	0.993381	0.002296	-0.003132	-0.002484	0.810420	0.238891	0.093004	-0.000005	0.000009	0.001995	0.462263	0.229022	0.059177	1264001128.664701	0.132972	1.339429	-9.693392	0.021800	-0.036100	-0.064600	2.111098	0.451606	0.158677	0.019504	-0.032968	-0.062116	1	17.631735
-0.041125	-0.099516	-0.041424	0.993322	0.002296	-0.003132	-0.002484	0.811318	0.236493	0.091296	-0.000005	0.000009	0.001995	0.473617	0.232350	0.060467	1264001128.678700	0.097060	1.314194	-9.742893	-0.071600	-0.033500	-0.059700	2.102691	0.432119	0.109589	-0.073896	-0.030368	-0.057216	1	17.626086
-0.045052	-0.099322	-0.041434	0.993171	0.002304	-0.003131	-0.002483	0.800217	0.205956	0.089078	-0.000006	0.000011	0.001994	0.469234	0.223089	0.059710	1264001128.678700	0.097060	1.314194	-9.742893	-0.071600	-0.033500	-0.059700	2.102691	0.432119	0.109589	-0.073896	-0.030368	-0.057216	0	18.131213
-0.046884	-0.099872	-0.042642	0.992980	0.002304	-0.003131	-0.002483	0.820107	0.203696	0.091827	-0.000006	0.000011	0.001994	0.500264	0.230937	0.063175	1264001128.716670	-0.047559	1.256928	-9.591479	-0.099100	-0.034000	-0.057800	1.925107	0.313518	0.229064	-0.101404	-0.030869	-0.055317	1	18.094085
-0.048107	-0.100655	-0.043545	0.992803	0.002304	-0.003131	-0.002483	0.822463	0.189202	0.101276	-0.000006	0.000011	0.001994	0.533894	0.238981	0.067131	1264001128.757599	-0.126178	1.028837	-9.384741	-0.060200	-0.042500	-0.042500	1.797808	0.076119	0.435233	-0.062504	-0.039369	-0.040017	1	18.061490
-0.047832	-0.099315	-0.043736	0.992943	0.002303	-0.003135	-0.002482	0.816525	0.187257	0.099859	-0.000005	0.000011	0.001995	0.532387	0.237901	0.066733	1264001128.757599	-0.126178	1.028837	-9.384741	-0.060200	-0.042500	-0.042500	1.797808	0.076119	0.435233	-0.062504	-0.039369	-0.040017	0	18.808653
-0.048122	-0.099580	-0.044154	0.992884	0.002303	-0.003135	-0.002482	0.823828	0.182330	0.102775	-0.000005	0.000011	0.001995	0.548073	0.241435	0.068670	1264001128.776664	-0.198973	1.025925	-9.485684	-0.031400	-0.030600	-0.044600	1.736120	0.049048	0.320297	-0.033703	-0.027465	-0.042118	1	18.790525
-0.047541	-0.099983	-0.044473	0.992857	0.002303	-0.003135	-0.002482	0.825628	0.171566	0.106784	-0.000005	0.000011	0.001995	0.572874	0.246754	0.071822	1264001128.806725	-0.111619	1.003601	-9.469183	0.039700	-0.027200	-0.028800	1.821265	0.015399	0.356913	0.037397	-0.024065	-0.026318	1	18.768826
-0.045861	-0.101204	-0.044834	0.992796	0.002299	-0.003132	-0.002482	0.835462	0.180697	0.107815	-0.000006	0.000010	0.001996	0.575396	0.248866	0.071844	1264001128.806725	-0.111619	1.003601	-9.469183	0.039700	-0.027200	-0.028800	1.821265	0.015399	0.356913	0.037397	-0.024065	-0.026318	0	19.520826
-0.043636	-0.102347	-0.044734	0.992784	0.002299	-0.003132	-0.002482	0.825369	0.171167	0.109402	-0.000006	0.000010	0.001996	0.608350	0.255840	0.076155	1264001128.846652	-0.001941	1.180251	-9.510919	0.116000	-0.055300	-0.011400	1.986631	0.218100	0.330816	0.113701	-0.052168	-0.008918	1	19.481893
-0.041035	-0.103756	-0.044458	0.992761	0.002299	-0.003132	-0.002482	0.825700	0.172839	0.104145	-0.000006	0.000010	0.001996	0.649653	0.264437	0.081493	1264001128.896649	0.003882	1.379224	-9.678833	0.109200	-0.055000	-0.004700	2.068135	0.440718	0.158797	0.106901	-0.051868	-0.002218	1	19.440240
-0.040633	-0.104094	-0.044448	0.992743	0.002299	-0.003132	-0.002482	0.825727	0.172723	0.104123	-0.000006	0.000010	0.001996	0.657993	0.266182	0.082545	1264001128.906748	-0.095119	1.268576	-9.585655	0.084300	-0.066400	-0.011700	1.970263	0.397249	0.245480	0.082001	-0.063268	-0.009218	1	19.438508
-0.044578	-0.100383	-0.044425	0.992956	0.002309	-0.003141	-0.002480	0.792921	0.143401	0.097388	-0.000004	0.000012	0.001995	0.646699	0.256507	0.080251	1264001128.906748	-0.095119	1.268576	-9.585655	0.084300	-0.066400	-0.011700	1.970263	0.397249	0.245480	0.082001	-0.063268	-0.009218	0	20.026879
-0.043734	-0.101630	-0.044520	0.992863	0.002309	-0.003141	-0.002480	0.832953	0.138469	0.097547	-0.000004	0.000012	0.001995	0.685236	0.263183	0.084870	1264001128.953540	-0.151414	0.999719	-9.707951	0.039900	-0.054700	-0.012700	1.846621	0.057583	0.119974	0.037591	-0.051559	-0.010220	1	19.980890
-0.046117	-0.100821	-0.044855	0.992822	0.002315	-0.003142	-0.002479	0.816475	0.115774	0.093366	-0.000004	0.000013	0.001996	0.677885	0.255586	0.082787	1264001128.953540	-0.151414	0.999719	-9.707951	0.039900	-0.054700	-0.012700	1.846621	0.057583	0.119974	0.037591	-0.051559	-0.010220	0	20.473285
-0.045374	-0.102059	-0.044481	0.992747	0.002315	-0.003142	-0.002479	0.838166	0.109370	0.089533	-0.000004	0.000013	0.001996	0.711326	0.260133	0.086483	1264001128.993603	-0.219356	0.978366	-9.777834	0.043600	-0.064100	0.009300	1.799627	0.003746	0.041037	0.041285	-0.060958	0.011779	1	20.433971
-0.045188	-0.102445	-0.044262	0.992726	0.002315	-0.003142	-0.002479	0.838582	0.106326	0.089300	-0.000004	0.000013	0.001996	0.722594	0.261583	0.087684	1264001129.007042	-0.226150	0.945365	-9.651656	0.035500	-0.060700	0.024400	1.788929	-0.001749	0.169891	0.033185	-0.057558	0.026879	1	20.428890
-0.046065	-0.103073	-0.044020	0.992631	0.002315	-0.003142	-0.002479	0.838734	0.106300	0.087898	-0.000004	0.000013	0.001996	0.747433	0.264733	0.090308	1264001129.036649	-0.126178	1.206457	-9.668157	-0.053200	-0.049300	0.017600	1.922374	0.251416	0.154855	-0.055515	-0.046158	0.020079	1	20.407656
-0.047836	-0.103765	-0.043248	0.992509	0.002315	-0.003142	-0.002479	0.839207	0.104948	0.084959	-0.000004	0.000013	0.001996	0.780987	0.268962	0.093764	1264001129.076625	-0.072795	1.213251	-9.706010	-0.080400	-0.043800	0.043100	1.993734	0.233158	0.130348	-0.082715	-0.040658	0.045579	1	20.376447
-0.047396	-0.100461	-0.042697	0.992894	0.002313	-0.003150	-0.002479	0.796557	0.100215	0.078174	-0.000003	0.000012	0.001995	0.762115	0.262632	0.091867	1264001129.076625	-0.072795	1.213251	-9.706010	-0.080400	-0.043800	0.043100	1.993734	0.233158	0.130348	-0.082715	-0.040658	0.045579	0	20.822874
-0.049666	-0.101357	-0.041889	0.992726	0.002313	-0.003150	-0.002479	0.839221	0.102440	0.087830	-0.000003	0.000012	0.001995	0.800179	0.267355	0.095731	1264001129.122558	-0.131031	1.158898	-9.508978	-0.091000	-0.048500	0.040200	1.840279	0.182573	0.303945	-0.093313	-0.045350	0.042679	1	20.777697
-0.050492	-0.101750	-0.041394	0.992665	0.002313	-0.003150	-0.002479	0.839617	0.096587	0.090633	-0.000003	0.000012	0.001995	0.816941	0.269342	0.097513	1264001129.142522	-0.296033	0.912365	-9.487625	-0.073400	-0.048800	0.052900	1.666354	-0.090062	0.315160	-0.075713	-0.045650	0.055379	1	20.766053
-0.051074	-0.102181	-0.040535	0.992626	0.002313	-0.003150	-0.002479	0.839886	0.090128	0.094706	-0.000003	0.000012	0.001995	0.837177	0.271592	0.099747	1264001129.166614	-0.328063	0.928865	-9.446860	-0.037100	-0.044600	0.071300	1.634977	-0.082248	0.348055	-0.039413	-0.041450	0.073779	1	20.750298
-0.047100	-0.106362	-0.041394	0.992348	0.002301	-0.003138	-0.002477	0.882782	0.135287	0.099906	-0.000004	0.000008	0.001998	0.850252	0.289149	0.099929	1264001129.166614	-0.328063	0.928865	-9.446860	-0.037100	-0.044600	0.071300	1.634977	-0.082248	0.348055	-0.039413	-0.041450	0.073779	0	21.190177
